Key,Participant_ID,eeg_mean_delta,eeg_mean_theta,eeg_mean_alpha,eeg_mean_beta,eeg_mean_gamma,eeg_std_theta,eeg_std_alpha,eeg_std_beta,eeg_beta_alpha_ratio,eeg_theta_beta_ratio,eye_mean_pupil,eye_fixation_count,eye_gaze_dispersion,gsr_mean,gsr_max,gsr_std,gsr_peak_count,ivt_mean_fix_dur,ivt_mean_sac_amp,ivt_fixation_count,ivt_saccade_count,tiva_mean_anger,tiva_max_anger,tiva_mean_contempt,tiva_max_contempt,tiva_mean_disgust,tiva_max_disgust,tiva_mean_fear,tiva_max_fear,tiva_mean_joy,tiva_max_joy,tiva_mean_sadness,tiva_max_sadness,tiva_mean_surprise,tiva_max_surprise,tiva_mean_engagement,tiva_max_engagement,tiva_mean_valence,tiva_max_valence,tiva_mean_confusion,tiva_max_confusion,tiva_mean_neutral,tiva_max_neutral,tiva_mean_attention,tiva_max_attention,tiva_mean_blinkrate,tiva_max_blinkrate,label
3Item10,0.8069497309591154,-0.3166562311167172,0.051873278265185764,-0.07536141870819053,-0.8252581125862088,-1.2679716714848075,-0.5633654024917654,-1.6231226558179872,-1.2297571598750618,-0.8034021404599035,0.1030888846994509,-0.8021739670970836,-0.9133214966266773,1.7413674910906178,-0.0038987335737218462,-0.02573632167393898,-0.5197667181164468,-0.8903862931407254,-1.4643221011424155,-1.300711260474864,-0.8272686534838979,-0.7152984931663564,-0.41471370651596134,-0.33380391277543514,-0.06264410353244176,-0.18432561868818828,-0.15064097739856427,-0.10038542892286731,-0.47083231778766665,-0.6383911719638073,-0.04200932314354011,-0.052511006432868414,-0.1872220652965943,-0.24582261102935954,-0.4662503529513362,-0.6394841856941642,-0.5814564677302283,-0.8474064788089791,0.22155369239935263,-0.05119755364372437,-0.2116884616909242,-0.3234642796356677,0.548370446773874,0.25791452772348583,0.5516883785604538,0.41590869948664194,-0.8313442313989681,-0.9159647117287347,2
1spl1,0.9023921338684321,-0.3446376177082697,-0.18004940483310472,-0.3957034013932457,0.021484460825808994,0.3196522529513238,1.2007203438375635,0.7423141731138814,-0.09213047097569552,0.21272918031027185,0.0004743682447290975,0.06632432106526913,-0.5061470323761668,0.6985915808337922,1.223098855568708,1.1842842590605673,-0.5491123951794208,-0.5841949189810096,0.16467757562769775,0.48559608450294073,-0.3315642781510442,-0.2732424763063853,-0.6082578907563178,-0.36136236435811725,-0.2810242374764339,-0.1962448794229603,-0.16197543942925824,-0.10061597383727099,-0.23349726344124666,-0.4589147796250956,-0.04202631042467243,-0.052515183038224646,-0.24155133563590345,-0.254130142283925,-0.1457353909939984,-0.24573947898902612,1.3542767276778822,0.7347837435603635,0.22155369239935263,-0.05119755364372437,-0.28325918067891936,-0.3651145137835892,0.06311988954291706,-0.1107042547709688,0.30943778051083076,-0.0893020101254176,2.961722899486713,2.4140457573683305,0
1spl2,0.9023921338684321,-0.8662744300397139,-0.745642228601285,-0.05188673191347077,0.511328943537477,0.7861480971219076,-0.6121858443434367,-0.861978400826852,1.4799829937015623,0.5976879542278913,-0.03186605387127374,0.37797642091612516,-0.4897873440803874,0.45129136074439447,1.2432986458125654,1.209243070690816,-0.2603256739450286,-0.6052309675874024,0.6303618064117005,1.9943471031610955,-0.26144024456737225,-0.2960288689280333,-0.6048003607601541,-0.36077663170001706,-0.27934582785791856,-0.19594632491202704,-0.1599313428307387,-0.10063730198457739,-0.2652587898151486,-0.45487594939622417,-0.0420177104121443,-0.05251327032176481,-0.24260337150689745,-0.25507349907186744,-0.24678731551918212,-0.1983327304308034,1.1568928914749195,0.6849170266329145,0.22155369239935263,-0.05119755364372437,-0.28385446056736596,-0.36626890174097243,0.21842255591470253,-0.06367032244874532,0.23665998377527706,-0.2720007070451619,0.5157904518677379,1.0820415697295043,0
1Item1,0.9023921338684321,0.24464945093210902,0.4337563188999886,0.948245871469877,0.341171176989444,0.5313742671943569,-0.6901978414896839,-0.8134950556168071,0.36905091410121926,-0.028245550590289895,0.002846634163084583,0.3349619470023574,-0.4188953614653431,0.3801954850775266,1.226443570221121,1.1892760213866178,-0.4806785723912517,-0.5608215316405734,-0.010606322682910842,1.1816601824480966,-0.22113907584112397,-0.15475323467381571,-0.5874063999226486,-0.3210974974680617,-0.2807821737925165,-0.19621692534321375,-0.16244686769336694,-0.10062852156868522,-0.09604384241792692,0.41111489247111943,-0.042035789500139406,-0.05251671494049479,-0.24130617604057145,-0.254360360180635,0.04876405122694527,0.5217361926451489,1.322134404669445,0.7844064089393135,0.22155369239935263,-0.05119755364372437,-0.2843036620423793,-0.36638134402511696,-0.18905123294923593,-0.2897460796437345,0.12889740780217657,-0.21137342953949645,-0.19648765652615277,-0.24996261790932167,0
1Item2,0.9023921338684321,0.18967363076396276,0.265555619404279,0.7545411821381792,0.3167115245489185,0.5356901695953978,0.5028117556068118,0.2622616889655796,-0.36286098164743574,0.020737393788671805,-0.0007789692927250525,0.18759646907459113,-0.03656338684916435,0.32388150437978885,1.2225024332245333,1.1992595460387163,-0.1164956232366299,-0.20320870533189767,0.6321995576892374,0.4919620160588965,0.13834734919701053,0.08222524859132344,-0.5986181791513097,-0.3543157791220009,-0.2781443626070686,-0.19540554658828385,-0.15798051540676963,-0.10055544896354793,-0.25334797910990914,-0.2565878766515399,-0.04203687571122083,-0.052515802221512566,-0.24320361587864622,-0.2545678749457055,-0.215103128171111,-0.14327145004465477,1.0856278893995408,0.7899004753290543,0.22155369239935263,-0.05119755364372437,-0.28426018331492203,-0.3655170452810804,0.1698120770227052,0.04397218854392,0.11187182093705075,-0.146781371151986,0.18868911431994384,0.08303842900038484,0
1Item3,0.9023921338684321,-0.7864715154278517,0.17358187861033794,0.7019233683599733,0.28873639976705645,0.39228293514905516,1.1629468374120702,0.9056266904673879,-0.5167037665211773,0.016541159840703448,-0.0022422231539478503,0.2040106195811921,-0.3989001868816127,0.658784495388308,1.2332530334322522,1.209243070690816,-0.006065487217578862,-0.5164120956937444,-0.192460141853123,-0.12630584496999678,-0.2735305951852467,-0.07272222123588294,-0.6051321308112304,-0.3601337033926481,-0.2798876756681053,-0.1952510790624937,-0.16074349978729033,-0.10063203920939356,-0.24170043296655547,-0.4283643998387747,-0.04202053324682151,-0.05250710566049281,-0.2421326371676413,-0.25213650675617477,-0.10381004236551994,-0.15641911266708933,1.2553975532569757,0.7746814917041606,0.22155369239935263,-0.05119755364372437,-0.2829881698061585,-0.3646043849595182,-0.0014268718688846631,-0.23397854998858197,0.0877324665881907,-0.3586381425473983,0.2807804068534105,0.08303842900038484,0
1Item4,0.9023921338684321,-0.3031523247773395,0.05453724391431122,0.4617761579354439,0.34848623794917055,0.5566355615510313,-0.5483695791636602,-0.3197620046534482,-0.48685253416073454,0.16679513823308495,-0.007699693458524875,0.20070009326902605,0.7765737128892063,-0.10574958610670897,1.1866806843533326,1.1693089720824197,-0.187098289207361,0.38346331691305385,0.2948747145728868,0.6807147349275384,0.9475948172200757,1.3992787421225776,-0.6004210691686014,-0.33375696632451207,-0.2807428777982781,-0.19532491965647553,-0.16144068127852657,-0.10058495386853032,-0.1838700843043083,0.2775214609818636,-0.04201758379553538,-0.05250711101247601,-0.24194818757599867,-0.25321662977546394,-0.07690351863131621,0.5692669441979507,1.363481895383283,0.7904198115067439,0.22155369239935263,-0.05119755364372437,-0.2836450504758059,-0.3646985462537873,-0.03193428259408136,-0.028053043410197938,-0.05174313869324508,-0.4485031886167916,-0.01970317820080095,0.08303842900038484,0
1Item5,0.9023921338684321,0.029019328013653038,0.3156755438136357,0.6290115395578595,0.38229004188349514,0.5425033782830504,0.18945610740324434,0.5250964927669174,0.5610366253450186,0.12614512503034234,-0.0019127387484900874,-0.10533166630441085,2.1968370227153917,0.6255918310835515,1.144582665545815,1.1343666358000715,0.12220996150418222,2.197238174530912,0.5116633371950339,-0.3061457231377672,2.002679414473255,2.5066974235346704,-0.5999338116591577,-0.35084721904957383,-0.27528464413380865,-0.19163574747328893,-0.1609506015591479,-0.10057675047887418,-0.260824041236661,-0.27080160682228316,-0.0420051918299908,-0.05249686855169158,-0.2395393745826679,-0.24867468104505241,-0.17260920922608133,0.12180277269363969,1.0002261434020778,0.7908086978458333,0.22155369239935263,-0.05119755364372437,-0.28206845553853066,-0.3607975125120672,0.10358646390951814,0.2099059185479944,0.2008164328834381,0.07632222842350979,1.4295836649641243,2.4140457573683305,0
1Item6,0.9023921338684321,-0.6539150127145136,-0.2639766304773164,-0.03214262434006439,0.11026005318414422,0.44143095111703734,0.3573304565988409,0.9457988716613677,0.044404710124922656,0.1657815804696322,-0.008143458519917424,-0.07325450196256456,1.965377729049179,0.03795682349157052,1.0887082903032312,1.0706007854873096,0.0710746930247832,2.510441564892759,0.3723784815626322,0.013643393340938033,1.8712976044256857,1.9826103932367662,-0.6076022752866344,-0.3568054021929938,-0.2809185728375396,-0.19403633089025826,-0.16135721554387905,-0.10059462941486562,-0.2294170721029208,-0.42760845800297725,-0.04200137983641568,-0.052499881306545905,-0.24237407012599446,-0.2506215216561407,-0.16167145326776847,-0.19818392683730862,1.4020586658688303,0.7758805661269423,0.22155369239935263,-0.05119755364372437,-0.27928353959872165,-0.35576549614410896,0.0877385506171548,0.1168011824528653,0.189279458498673,-0.1014553585573744,2.305341383877886,2.4140457573683305,0
1Item7,0.9023921338684321,-0.4336860258353074,-0.03034872620859108,0.08461935452585252,0.25569509990543277,0.6268316185759549,0.7066988538864432,0.7058813638768426,0.0010207902813097552,0.25611560133092526,-0.006743095151619838,0.11020583874270287,1.2273740125951287,0.09446207921701737,1.0363936579568656,1.0167628025463553,0.0966787528996712,1.633939539626397,0.7669890144908696,-0.4238065901151362,1.2966029383893856,1.1987584870520753,-0.6089114838645343,-0.3597020824002916,-0.28108009903296266,-0.1953964341884202,-0.16287190862816212,-0.10076040646326803,-0.22415497735266124,-0.4610344170300642,-0.04202811617672019,-0.0525097215452078,-0.24110650435796474,-0.25219023447908495,-0.1748575385750656,-0.3228830684602703,1.3925113505188313,0.763796713819461,0.22155369239935263,-0.05119755364372437,-0.28172152271452,-0.3605207076065721,0.10821306556384765,0.008738313196469108,0.06634838988312851,-0.05431630545899764,1.9154685492174126,1.7480436635489174,0
1Item8,0.9023921338684321,-0.027411585044479193,0.34058408953603087,0.3699476088756792,0.14989091307865893,0.4238734110245534,0.771238255126146,0.7491683616727233,0.27301902914452314,0.022521881052129347,0.00864548336209295,-0.020768800194798494,2.711864246841782,0.82493629017759,0.9735475938494875,0.9608272358544548,0.16234530237917008,3.2233298787760662,-0.06328830651979186,0.42135584439338764,2.314610460414417,3.996927500990449,-0.6047568133630146,-0.3384645016416939,-0.279901903830308,-0.19448118533399306,-0.16209940903144332,-0.10066939056152065,-0.22112419163961627,0.15667073338559653,-0.042021455104375875,-0.05250192576413083,-0.24098503608561675,-0.25302950938592234,-0.1703906309670785,0.304490270970834,1.2765125626178406,0.7991958145458564,0.22155369239935263,-0.05119755364372437,-0.280514039554624,-0.3569865167536121,0.10233002396163882,0.11220495748128967,-0.14965348863733582,-0.43847169527994084,1.6605757937820822,2.4140457573683305,0
1Item9,0.9023921338684321,-0.08014125777542964,0.3807484795452423,0.49659038696742963,0.21876922542757749,0.419195730210361,0.22463345348767064,0.05476178911268727,0.24589670938345606,0.03449463385283088,0.006600982429823216,0.17090651696837544,0.955924369761455,0.008506096748606877,0.9902102659234365,1.025852332133789,1.2352047521129488,1.1243996956048852,0.39316026847985125,-0.1973878376532073,1.128144053113668,0.9800091178842545,-0.6067166635976216,-0.35808441166303595,-0.27948521305500684,-0.195026344937173,-0.16188886761975468,-0.10066544421991001,-0.24779737638478258,-0.4444172250507473,-0.04201586338867158,-0.05250530163046117,-0.24076619905649346,-0.2517788565930248,-0.21384748376102616,-0.3000616726895784,1.229435173881394,0.7618787859054212,0.22155369239935263,-0.05119755364372437,-0.27979452206388317,-0.35427751732962415,0.16823449237168134,0.07831453482653922,-0.6741898473469176,-0.48834027089500304,1.0021534993028984,1.0820415697295043,0
